target,market_type,semantic_weight,threshold,threshold_high,threshold_side,question,end_date,closed,active,yes_price,volume,liquidity,market_id,slug
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 12 AM ET",2025-06-08T04:00:00Z,True,True,1.0,17745.03006,0.0,550296,bitcoin-up-or-down-june-8-12-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 1 AM ET",2025-06-08T05:00:00Z,True,True,0.0,11996.771328,0.0,550297,bitcoin-up-or-down-june-8-1-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 2 AM ET",2025-06-08T06:00:00Z,True,True,1.0,12759.864267,0.0,550298,bitcoin-up-or-down-june-8-2-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 3 AM ET",2025-06-08T07:00:00Z,True,True,0.0,13357.02013,0.0,550299,bitcoin-up-or-down-june-8-3-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 4 AM ET",2025-06-08T08:00:00Z,True,True,0.0,10357.124805,0.0,550300,bitcoin-up-or-down-june-8-4-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 5 AM ET",2025-06-08T09:00:00Z,True,True,0.0,9446.661882,0.0,550301,bitcoin-up-or-down-june-8-5-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 6 AM ET",2025-06-08T10:00:00Z,True,True,1.0,5894.225337,0.0,550302,bitcoin-up-or-down-june-8-6-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 7 AM ET",2025-06-08T11:00:00Z,True,True,1.0,8146.020368,0.0,550303,bitcoin-up-or-down-june-8-7-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 8 AM ET",2025-06-08T13:00:00Z,True,True,1.0,92709.130471,0.0,550304,bitcoin-up-or-down-june-8-8-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 9 AM ET",2025-06-08T14:00:00Z,True,True,0.0,85132.97468,0.0,550305,bitcoin-up-or-down-june-8-9-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 10 AM ET",2025-06-08T15:00:00Z,True,True,1.0,28011.418607,0.0,550306,bitcoin-up-or-down-june-8-10-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 11 AM ET",2025-06-08T16:00:00Z,True,True,1.0,13822.926958,0.0,550307,bitcoin-up-or-down-june-8-11-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 12 PM ET",2025-06-08T17:00:00Z,True,True,1.0,25621.981334,0.0,550308,bitcoin-up-or-down-june-8-12-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 1 PM ET",2025-06-08T18:00:00Z,True,True,0.0,38131.753729,0.0,550309,bitcoin-up-or-down-june-8-1-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 2 PM ET",2025-06-08T19:00:00Z,True,True,1.0,8954.07772,0.0,550310,bitcoin-up-or-down-june-8-2-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 3 PM ET",2025-06-08T20:00:00Z,True,True,0.0,24995.830925,0.0,550311,bitcoin-up-or-down-june-8-3-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 4 PM ET",2025-06-08T21:00:00Z,True,True,0.0,27009.159053,0.0,550312,bitcoin-up-or-down-june-8-4-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 5 PM ET",2025-06-08T22:00:00Z,True,True,1.0,58981.968747,0.0,550313,bitcoin-up-or-down-june-8-5-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 6 PM ET",2025-06-08T23:00:00Z,True,True,0.0,34850.609964,0.0,550314,bitcoin-up-or-down-june-8-6-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 7 PM ET",2025-06-09T00:00:00Z,True,True,0.0,66626.64284,0.0,550315,bitcoin-up-or-down-june-8-7-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 8 PM ET",2025-06-09T01:00:00Z,True,True,0.0,32900.727169,0.0,550316,bitcoin-up-or-down-june-8-8-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 9 PM ET",2025-06-09T02:00:00Z,True,True,0.0,31721.92145,0.0,550317,bitcoin-up-or-down-june-8-9-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 10 PM ET",2025-06-09T03:00:00Z,True,True,1.0,22733.334385,0.0,550319,bitcoin-up-or-down-june-8-10-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 8, 11 PM ET",2025-06-09T04:00:00Z,True,True,1.0,50556.687285,0.0,550320,bitcoin-up-or-down-june-8-11-pm-et
BTC,close_threshold,1.0,103000.0,,below,Will the price of Bitcoin be less than $103K on June 7 at 5 PM ET?,2025-06-07T21:00:00Z,True,True,0.0,52854.138985,0.0,550325,will-the-price-of-bitcoin-be-less-than-103k-on-june-7-at-5-pm-et
BTC,range_bucket,0.9025,103000.0,104000.0,between,Will the price of Bitcoin be between $103K and $104K on June 7 at 5 PM ET?,2025-06-07T21:00:00Z,True,True,0.0,80186.387195,0.0,550326,will-the-price-of-bitcoin-be-between-103k-and-104k-on-june-7-at-5-pm-et
BTC,range_bucket,0.9025,104000.0,105000.0,between,Will the price of Bitcoin be between $104K and $105K on June 7 at 5 PM ET?,2025-06-07T21:00:00Z,True,True,0.0,172497.423088,0.0,550327,will-the-price-of-bitcoin-be-between-104k-and-105k-on-june-7-at-5-pm-et
BTC,close_threshold,1.0,105000.0,,above,Will the price of Bitcoin be greater than $105K on June 7 at 5 PM ET?,2025-06-07T21:00:00Z,True,True,1.0,116111.933601,0.0,550328,will-the-price-of-bitcoin-be-greater-than-105k-on-june-7-at-5-pm-et
ETH,close_threshold,1.0,2400.0,,below,Will the price of Ethereum be less than $2400 on June 7 at 5 PM ET?,2025-06-07T00:00:00Z,True,True,0.0,17148.420741,0.0,550335,will-the-price-of-ethereum-be-less-than-2400-on-june-7-at-5-pm-et
ETH,range_bucket,0.9025,2400.0,2500.0,between,Will the price of Ethereum be between $2400 and $2500 on June 7 at 5 PM ET?,2025-06-07T00:00:00Z,True,True,0.0,90752.718899,0.0,550336,will-the-price-of-ethereum-be-between-2400-and-2500-on-june-7-at-5-pm-et
ETH,range_bucket,0.9025,2500.0,2600.0,between,Will the price of Ethereum be between $2500 and $2600 on June 7 at 5 PM ET?,2025-06-07T00:00:00Z,True,True,1.0,64518.282859,0.0,550337,will-the-price-of-ethereum-be-between-2500-and-2600-on-june-7-at-5-pm-et
ETH,close_threshold,1.0,2600.0,,above,Will the price of Ethereum be greater than $2600 on June 7 at 5 PM ET?,2025-06-07T00:00:00Z,True,True,0.0,31708.529257,0.0,550338,will-the-price-of-ethereum-be-greater-than-2600-on-june-7-at-5-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 12 AM ET",2025-06-09T05:00:00Z,True,True,0.0,13556.978011,0.0,550342,bitcoin-up-or-down-june-9-12-am-et-465
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 1 AM ET",2025-06-09T06:00:00Z,True,True,0.0,51502.639952,0.0,550343,bitcoin-up-or-down-june-9-1-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 2 AM ET",2025-06-09T07:00:00Z,True,True,1.0,46958.554139,0.0,550344,bitcoin-up-or-down-june-9-2-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 3 AM ET",2025-06-09T08:00:00Z,True,True,0.0,51044.336385,0.0,550345,bitcoin-up-or-down-june-9-3-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 4 AM ET",2025-06-09T09:00:00Z,True,True,1.0,68488.407035,0.0,550346,bitcoin-up-or-down-june-9-4-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 5 AM ET",2025-06-10T10:00:00Z,True,True,1.0,42242.047822,0.0,550347,bitcoin-up-or-down-june-9-5-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 6 AM ET",2025-06-09T11:00:00Z,True,True,1.0,13003.336616,0.0,550348,bitcoin-up-or-down-june-9-6-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 7 AM ET",2025-06-09T12:00:00Z,True,True,1.0,44980.638822,0.0,550349,bitcoin-up-or-down-june-9-7-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 8 AM ET",2025-06-09T13:00:00Z,True,True,0.0,39982.975887,0.0,550350,bitcoin-up-or-down-june-9-8-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 9 AM ET",2025-06-09T14:00:00Z,True,True,0.0,39696.548947,0.0,550351,bitcoin-up-or-down-june-9-9-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 10 AM ET",2025-06-09T15:00:00Z,True,True,1.0,26536.055664,0.0,550352,bitcoin-up-or-down-june-9-10-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 11 AM ET",2025-06-09T16:00:00Z,True,True,1.0,72520.790283,0.0,550353,bitcoin-up-or-down-june-9-11-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 12 PM ET",2025-06-09T17:00:00Z,True,True,1.0,137400.640677,0.0,550354,bitcoin-up-or-down-june-9-12-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 1 PM ET",2025-06-09T18:00:00Z,True,True,1.0,23832.958514,0.0,550358,bitcoin-up-or-down-june-9-1-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 2 PM ET",2025-06-09T19:00:00Z,True,True,1.0,131715.305219,0.0,550359,bitcoin-up-or-down-june-9-2-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 3 PM ET",2025-06-09T20:00:00Z,True,True,1.0,35044.328547,0.0,550360,bitcoin-up-or-down-june-9-3-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 4 PM ET",2025-06-09T21:00:00Z,True,True,1.0,28137.383467,0.0,550361,bitcoin-up-or-down-june-9-4-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 5 PM ET",2025-06-09T22:00:00Z,True,True,1.0,17425.712931,0.0,550362,bitcoin-up-or-down-june-9-5-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 6 PM ET",2025-06-09T23:00:00Z,True,True,1.0,84988.831478,0.0,550363,bitcoin-up-or-down-june-9-6-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 7 PM ET",2025-06-10T00:00:00Z,True,True,1.0,123864.272995,0.0,550364,bitcoin-up-or-down-june-9-7-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 8 PM ET",2025-06-10T01:00:00Z,True,True,0.0,63872.82807,0.0,550365,bitcoin-up-or-down-june-9-8-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 9 PM ET",2025-06-10T02:00:00Z,True,True,0.0,39283.385286,0.0,550367,bitcoin-up-or-down-june-9-9-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 10 PM ET",2025-06-10T03:00:00Z,True,True,0.0,48914.059761,0.0,550368,bitcoin-up-or-down-june-9-10-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 9, 11 PM ET",2025-06-10T04:00:00Z,True,True,0.0,36155.405882,0.0,550369,bitcoin-up-or-down-june-9-11-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 12 AM ET",2025-06-10T05:00:00Z,True,True,0.0,36251.885151,0.0,550436,bitcoin-up-or-down-june-10-12-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 1 AM ET",2025-06-10T06:00:00Z,True,True,0.0,27401.247409,0.0,550437,bitcoin-up-or-down-june-10-1-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 2 AM ET",2025-06-10T07:00:00Z,True,True,1.0,119956.51846,0.0,550438,bitcoin-up-or-down-june-10-2-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 3 AM ET",2025-06-10T08:00:00Z,True,True,0.0,36355.553856,0.0,550439,bitcoin-up-or-down-june-10-3-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 4 AM ET",2025-06-10T09:00:00Z,True,True,0.0,36185.727056,0.0,550440,bitcoin-up-or-down-june-10-4-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 5 AM ET",2025-06-10T10:00:00Z,True,True,1.0,30677.928762,0.0,550441,bitcoin-up-or-down-june-10-5-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 6 AM ET",2025-06-10T11:00:00Z,True,True,0.0,32505.340448,0.0,550442,bitcoin-up-or-down-june-10-6-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 7 AM ET",2025-06-10T12:00:00Z,True,True,1.0,28673.482602,0.0,550443,bitcoin-up-or-down-june-10-7-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 8 AM ET",2025-06-10T13:00:00Z,True,True,1.0,62004.623428,0.0,550444,bitcoin-up-or-down-june-10-8-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 9 AM ET",2025-06-10T14:00:00Z,True,True,0.0,56595.39539,0.0,550445,bitcoin-up-or-down-june-10-9-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 10 AM ET",2025-06-10T15:00:00Z,True,True,0.0,23524.470128,0.0,550446,bitcoin-up-or-down-june-10-10-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 11 AM ET",2025-06-10T16:00:00Z,True,True,1.0,77217.97814,0.0,550447,bitcoin-up-or-down-june-10-11-am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 12 PM ET",2025-06-10T17:00:00Z,True,True,0.0,56019.083199,0.0,550448,bitcoin-up-or-down-june-10-12-pm-et-393
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 1 PM ET",2025-06-10T18:00:00Z,True,True,0.0,55038.497656,0.0,550449,bitcoin-up-or-down-june-10-1-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 2 PM ET",2025-06-10T19:00:00Z,True,True,1.0,33023.81472,0.0,550450,bitcoin-up-or-down-june-10-2-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 3 PM ET",2025-06-10T20:00:00Z,True,True,1.0,47234.764176,0.0,550451,bitcoin-up-or-down-june-10-3-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 4 PM ET",2025-06-10T21:00:00Z,True,True,1.0,48342.887576,0.0,550453,bitcoin-up-or-down-june-10-4-pm-et-547
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 5 PM ET",2025-06-10T22:00:00Z,True,True,0.0,67946.254253,0.0,550454,bitcoin-up-or-down-june-10-5-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 6 PM ET",2025-06-10T23:00:00Z,True,True,0.0,39739.862673,0.0,550455,bitcoin-up-or-down-june-10-6-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 7 PM ET",2025-06-11T00:00:00Z,True,True,1.0,34571.718115,0.0,550456,bitcoin-up-or-down-june-10-7-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 8 PM ET",2025-06-11T01:00:00Z,True,True,0.0,21585.22122,0.0,550457,bitcoin-up-or-down-june-10-8-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 9 PM ET",2025-06-11T02:00:00Z,True,True,0.0,21196.978243,0.0,550458,bitcoin-up-or-down-june-10-9-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 10 PM ET",2025-06-11T03:00:00Z,True,True,1.0,38222.130484,0.0,550459,bitcoin-up-or-down-june-10-10-pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 10, 11 PM ET",2025-06-11T04:00:00Z,True,True,1.0,37095.229914,0.0,550460,bitcoin-up-or-down-june-10-11-pm-et
BTC,close_threshold,1.0,104000.0,,below,Will the price of Bitcoin be less than $104K on June 8 at 5 PM ET?,2025-06-08T21:00:00Z,True,True,0.0,115544.95176,0.0,550542,will-the-price-of-bitcoin-be-less-than-104k-on-june-8-at-5-pm-et
BTC,range_bucket,0.9025,104000.0,105000.0,between,Will the price of Bitcoin be between $104K and $105K on June 8 at 5 PM ET?,2025-06-08T21:00:00Z,True,True,0.0,92281.605097,0.0,550543,will-the-price-of-bitcoin-be-between-104k-and-105k-on-june-8-at-5-pm-et
BTC,range_bucket,0.9025,105000.0,106000.0,between,Will the price of Bitcoin be between $105K and $106K on June 8 at 5 PM ET?,2025-06-08T21:00:00Z,True,True,0.0,201774.361692,0.0,550544,will-the-price-of-bitcoin-be-between-105k-and-106k-on-june-8-at-5-pm-et
BTC,close_threshold,1.0,106000.0,,above,Will the price of Bitcoin be greater than $106K on June 8 at 5 PM ET?,2025-06-08T21:00:00Z,True,True,1.0,379399.970958,0.0,550545,will-the-price-of-bitcoin-be-greater-than-106k-on-june-8-at-5-pm-et
ETH,close_threshold,1.0,2400.0,,below,Will the price of Ethereum be less than $2400 on June 8 at 5 PM ET?,2025-06-08T00:00:00Z,True,True,0.0,18578.160891,0.0,550546,will-the-price-of-ethereum-be-less-than-2400-on-june-8-at-5-pm-et
ETH,range_bucket,0.9025,2400.0,2500.0,between,Will the price of Ethereum be between $2400 and $2500 on June 8 at 5 PM ET?,2025-06-08T00:00:00Z,True,True,0.0,77839.458496,0.0,550547,will-the-price-of-ethereum-be-between-2400-and-2500-on-june-8-at-5-pm-et
ETH,range_bucket,0.9025,2500.0,2600.0,between,Will the price of Ethereum be between $2500 and $2600 on June 8 at 5 PM ET?,2025-06-08T00:00:00Z,True,True,1.0,52017.269225,0.0,550548,will-the-price-of-ethereum-be-between-2500-and-2600-on-june-8-at-5-pm-et
ETH,close_threshold,1.0,2600.0,,above,Will the price of Ethereum be greater than $2600 on June 8 at 5 PM ET?,2025-06-08T00:00:00Z,True,True,0.0,54442.357699,0.0,550549,will-the-price-of-ethereum-be-greater-than-2600-on-june-8-at-5-pm-et
BTC,close_threshold,1.0,104000.0,,below,Will the price of Bitcoin be less than $104K on June 9 at 5 PM ET?,2025-06-09T21:00:00Z,True,True,0.0,29160.37359,0.0,550749,will-the-price-of-bitcoin-be-less-than-104k-on-june-9-at-5-pm-et
BTC,range_bucket,0.9025,104000.0,105000.0,between,Will the price of Bitcoin be between $104K and $105K on June 9 at 5 PM ET?,2025-06-09T21:00:00Z,True,True,0.0,27334.237731,0.0,550750,will-the-price-of-bitcoin-be-between-104k-and-105k-on-june-9-at-5-pm-et
BTC,range_bucket,0.9025,105000.0,106000.0,between,Will the price of Bitcoin be between $105K and $106K on June 9 at 5 PM ET?,2025-06-09T21:00:00Z,True,True,0.0,55962.303478,0.0,550751,will-the-price-of-bitcoin-be-between-105k-and-106k-on-june-9-at-5-pm-et
BTC,close_threshold,1.0,106000.0,,above,Will the price of Bitcoin be greater than $106K on June 9 at 5 PM ET?,2025-06-09T21:00:00Z,True,True,1.0,72221.701917,0.0,550752,will-the-price-of-bitcoin-be-greater-than-106k-on-june-9-at-5-pm-et
ETH,close_threshold,1.0,2400.0,,below,Will the price of Ethereum be less than $2400 on June 9 at 5 PM ET?,2025-06-09T21:00:00Z,True,True,0.0,24297.190982,0.0,550753,will-the-price-of-ethereum-be-less-than-2400-on-june-9-at-5-pm-et
ETH,range_bucket,0.9025,2400.0,2500.0,between,Will the price of Ethereum be between $2400 and $2500 on June 9 at 5 PM ET?,2025-06-09T21:00:00Z,True,True,0.0,52835.990827,0.0,550754,will-the-price-of-ethereum-be-between-2400-and-2500-on-june-9-at-5-pm-et
ETH,range_bucket,0.9025,2500.0,2600.0,between,Will the price of Ethereum be between $2500 and $2600 on June 9 at 5 PM ET?,2025-06-09T21:00:00Z,True,True,1.0,101913.111261,0.0,550755,will-the-price-of-ethereum-be-between-2500-and-2600-on-june-9-at-5-pm-et
ETH,close_threshold,1.0,2600.0,,above,Will the price of Ethereum be greater than $2600 on June 9 at 5 PM ET?,2025-06-09T21:00:00Z,True,True,0.0,166029.438483,0.0,550756,will-the-price-of-ethereum-be-greater-than-2600-on-june-9-at-5-pm-et
ETH,relative_proxy,0.0912,,,,Ethereum Up or Down on June 11?,2025-06-11T16:00:00Z,True,True,1.0,280453.774374,0.0,550758,ethereum-up-or-down-on-june-11
BTC,relative_proxy,0.0912,,,,Bitcoin Up or Down on June 11?,2025-06-11T16:00:00Z,True,True,1.0,793518.437711,0.0,550761,bitcoin-up-or-down-on-june-11-847
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 12 AM ET",2025-06-11T05:00:00Z,True,True,0.0,26164.560712,0.0,550869,bitcoin-up-or-down-june-11-12am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 12AM ET",2025-06-11T05:00:00Z,True,True,1.0,11854.97777,0.0,550870,ethereum-up-or-down-june-11-12am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 1 AM ET",2025-06-11T06:00:00Z,True,True,0.0,488.481403,0.0,550873,ethereum-up-or-down-june-11-1am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 1 AM ET",2025-06-11T06:00:00Z,True,True,0.0,51484.75559,0.0,550874,bitcoin-up-or-down-june-11-1am-et-358
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 2 AM ET",2025-06-11T07:00:00Z,True,True,0.0,202.481897,0.0,550875,ethereum-up-or-down-june-11-2am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 2 AM ET",2025-06-11T07:00:00Z,True,True,1.0,77409.712166,0.0,550876,bitcoin-up-or-down-june-11-2am-et-833
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 3 AM ET",2025-06-11T08:00:00Z,True,True,0.0,75305.744787,0.0,550877,bitcoin-up-or-down-june-11-3am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 3 AM ET",2025-06-11T08:00:00Z,True,True,0.0,1617.722479,0.0,550878,ethereum-up-or-down-june-11-3am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 4 AM ET",2025-06-11T09:00:00Z,True,True,0.0,533.851056,0.0,550881,ethereum-up-or-down-june-11-4am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 4 AM ET",2025-06-11T09:00:00Z,True,True,1.0,31631.572842,0.0,550882,bitcoin-up-or-down-june-11-4am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 5 AM ET",2025-06-11T10:00:00Z,True,True,0.0,23165.099205,0.0,550883,bitcoin-up-or-down-june-11-5am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 5 AM ET",2025-06-11T10:00:00Z,True,True,0.0,1108.374313,0.0,550884,ethereum-up-or-down-june-11-5am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 6 AM ET",2025-06-11T11:00:00Z,True,True,1.0,898.000638,0.0,550885,ethereum-up-or-down-june-11-6am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 6 AM ET",2025-06-11T11:00:00Z,True,True,1.0,45261.160192,0.0,550886,bitcoin-up-or-down-june-11-6am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 7 AM ET",2025-06-11T12:00:00Z,True,True,0.0,31360.84266,0.0,550887,bitcoin-up-or-down-june-11-7am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 7 AM ET",2025-06-11T12:00:00Z,True,True,1.0,24294.400119,0.0,550888,ethereum-up-or-down-june-11-7am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 8AM ET",2025-06-11T13:00:00Z,True,True,1.0,26554.433245,0.0,550889,bitcoin-up-or-down-june-11-8am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 8AM ET",2025-06-11T13:00:00Z,True,True,1.0,4183.781,0.0,550890,ethereum-up-or-down-june-11-8am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 9AM ET",2025-06-11T14:00:00Z,True,True,0.0,109502.693167,0.0,550891,bitcoin-up-or-down-june-11-9am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 9AM ET",2025-06-11T14:00:00Z,True,True,0.0,2744.784341,0.0,550892,ethereum-up-or-down-june-11-9am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 10AM ET",2025-06-11T15:00:00Z,True,True,1.0,74228.268157,0.0,550895,bitcoin-up-or-down-june-11-10am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 10AM ET",2025-06-11T15:00:00Z,True,True,1.0,3824.903771,0.0,550896,ethereum-up-or-down-june-11-10am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 11AM ET",2025-06-11T16:00:00Z,True,True,1.0,2571.841693,0.0,550897,ethereum-up-or-down-june-11-11am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 11 AM ET",2025-06-11T16:00:00Z,True,True,0.0,43681.90969,0.0,550898,bitcoin-up-or-down-june-11-11am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 12PM ET",2025-06-11T17:00:00Z,True,True,1.0,5845.548595,0.0,550899,ethereum-up-or-down-june-11-12pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 12 PM ET",2025-06-11T17:00:00Z,True,True,0.0,38530.447372,0.0,550900,bitcoin-up-or-down-june-11-12pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 1PM ET",2025-06-11T18:00:00Z,True,True,0.0,61482.185217,0.0,550901,ethereum-up-or-down-june-11-1pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 1 PM ET",2025-06-11T18:00:00Z,True,True,0.0,53392.982492,0.0,550902,bitcoin-up-or-down-june-11-1pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 2 PM ET",2025-06-11T19:00:00Z,True,True,0.0,66182.669856,0.0,550903,bitcoin-up-or-down-june-11-2pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - June 11, 2PM ET",2025-06-11T19:00:00Z,True,True,0.0,1917.523972,0.0,550904,ethereum-up-or-down-june-11-2pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - June 11, 3 PM ET",2025-06-11T20:00:00Z,True,True,0.0,65051.442643,0.0,550905,bitcoin-up-or-down-june-11-3pm-et
